problem,method,slug,init,seed,epoch,layer_idx,shape,a_target,coeff_a,coeff_b,coeff_c,n_sv,sv_min,sv_p10,sv_median,sv_p90,sv_max,top_energy_frac,effective_rank,participation_rank,tiny_frac
high_frequency,Jordan Muon,jordan_muon,2,20989,25,2,32x32,3.445,3.445,-4.775,2.032,32,4.063791525510396e-09,1.139188885446174e-08,1.3593086691798817e-06,0.0033581084106117523,0.9961177706718445,0.9922646842725326,1.0487116563868766,1.015599435920729,0.84375
high_frequency,Jordan Muon,jordan_muon,2,20989,25,3,32x32,3.445,3.445,-4.775,2.032,32,2.85928919430134e-10,8.25989765473878e-09,5.41625240657595e-07,0.0016103239380754549,0.999424159526825,0.9988606088231891,1.0092657656152058,1.002281592580372,0.875
high_frequency,Jordan Muon,jordan_muon,2,20989,25,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999955892562866,0.9999955892562866,0.9999955892562866,0.9999955892562866,0.9999955892562866,1.0,1.0,1.0,0.0
high_frequency,Jordan Muon,jordan_muon,2,20989,100,0,32x1,3.445,3.445,-4.775,2.032,1,0.9999573230743408,0.9999573230743408,0.9999573230743408,0.9999573230743408,0.9999573230743408,1.0,1.0,1.0,0.0
high_frequency,Jordan Muon,jordan_muon,2,20989,100,1,32x32,3.445,3.445,-4.775,2.032,32,5.368639754976812e-09,2.6212997283892036e-08,1.8572009707895631e-06,0.0018656675238162318,0.981997549533844,0.9643295430288685,1.166605995944392,1.0738802258781712,0.875
high_frequency,Jordan Muon,jordan_muon,2,20989,100,2,32x32,3.445,3.445,-4.775,2.032,32,1.1867471449988898e-08,9.434271959207763e-08,7.681174338358687e-06,0.0015608087647706276,0.9989610314369202,0.9979339922819792,1.015057698681519,1.0041406181958497,0.84375
high_frequency,Jordan Muon,jordan_muon,2,20989,100,3,32x32,3.445,3.445,-4.775,2.032,32,1.1382510489710285e-09,3.647586517274704e-08,5.608095079878694e-06,0.0009848815971054141,0.9999684691429138,0.9999478619118993,1.00058880966712,1.0001042820891841,0.875
high_frequency,Jordan Muon,jordan_muon,2,20989,100,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999935030937195,0.9999935030937195,0.9999935030937195,0.9999935030937195,0.9999935030937195,1.0,1.0,1.0,0.0
high_frequency,Jordan Muon,jordan_muon,2,20989,250,0,32x1,3.445,3.445,-4.775,2.032,1,0.999996542930603,0.999996542930603,0.999996542930603,0.999996542930603,0.999996542930603,1.0,1.0,1.0,0.0
high_frequency,Jordan Muon,jordan_muon,2,20989,250,1,32x32,3.445,3.445,-4.775,2.032,32,2.7615637554490036e-10,7.16241412845875e-09,1.532502764689525e-07,0.00020317994531069455,0.918946385383606,0.8444638339855731,1.5458565173353298,1.3565671561500596,0.90625
high_frequency,Jordan Muon,jordan_muon,2,20989,250,2,32x32,3.445,3.445,-4.775,2.032,32,2.0347765694594955e-09,1.351734306709318e-08,5.68670515121994e-07,0.0004315137994126422,0.9947189092636108,0.9894670804294116,1.06041569799684,1.0212883957578192,0.90625
high_frequency,Jordan Muon,jordan_muon,2,20989,250,3,32x32,3.445,3.445,-4.775,2.032,32,1.6879483366594172e-09,1.0652426585266994e-08,3.938827006777501e-07,0.0002041130188445098,0.9999983906745911,0.9999976143101946,1.0000340620848684,1.0000047713918114,0.9375
high_frequency,Jordan Muon,jordan_muon,2,20989,250,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999964237213135,0.9999964237213135,0.9999964237213135,0.9999964237213135,0.9999964237213135,1.0,1.0,1.0,0.0
high_frequency,Jordan Muon,jordan_muon,2,20989,499,0,32x1,3.445,3.445,-4.775,2.032,1,0.999999463558197,0.999999463558197,0.999999463558197,0.999999463558197,0.999999463558197,1.0,1.0,1.0,0.0
high_frequency,Jordan Muon,jordan_muon,2,20989,499,1,32x32,3.445,3.445,-4.775,2.032,32,4.5936796033707594e-10,5.057591989654498e-09,1.6448193917995013e-07,0.001508142735110599,0.8085256218910217,0.653713971316765,1.9096178846259726,1.827785646194649,0.875
high_frequency,Jordan Muon,jordan_muon,2,20989,499,2,32x32,3.445,3.445,-4.775,2.032,32,1.4564872641287252e-09,2.3901974444129338e-08,2.0528730715341226e-06,0.02234073895961048,0.9173790812492371,0.8415858329636267,1.5797317793377192,1.3657661922870017,0.84375
high_frequency,Jordan Muon,jordan_muon,2,20989,499,3,32x32,3.445,3.445,-4.775,2.032,32,1.0220616575296049e-09,2.199367301614075e-08,2.8038011805620044e-06,0.016904358356259794,0.9340038895606995,0.8723653180307185,1.547319948568313,1.2932211506722693,0.78125
high_frequency,Jordan Muon,jordan_muon,2,20989,499,4,1x32,3.445,3.445,-4.775,2.032,1,0.9999986290931702,0.9999986290931702,0.9999986290931702,0.9999986290931702,0.9999986290931702,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,0,21087,0,0,32x1,3.867,3.867,-4.4,1.399,1,0.999970555305481,0.999970555305481,0.999970555305481,0.999970555305481,0.999970555305481,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,0,21087,0,1,32x32,3.867,3.867,-4.4,1.399,32,8.248619842721183e-11,2.2528066523364035e-09,2.5461776687052406e-08,0.0008710038991921486,0.9994945526123047,0.998995810982874,1.0080768751967781,1.0020104375341492,0.90625
high_frequency,FastNS Muon,fastns_muon,0,21087,0,2,32x32,3.867,3.867,-4.4,1.399,32,2.469409399186162e-10,3.965331840660724e-09,3.097350464997817e-08,0.00021722320066146545,0.9999425411224365,0.9998921402851562,1.0011012196177829,1.0002157429850107,0.90625
high_frequency,FastNS Muon,fastns_muon,0,21087,0,3,32x32,3.867,3.867,-4.4,1.399,32,7.035481225381446e-11,1.7617738379271943e-09,3.667637749060759e-08,9.964531894866037e-05,0.9999894499778748,0.9999883215345076,1.0001468989364286,1.0000233572181016,0.9375
high_frequency,FastNS Muon,fastns_muon,0,21087,0,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999958276748657,0.9999958276748657,0.9999958276748657,0.9999958276748657,0.9999958276748657,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,0,21087,25,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999302625656128,0.9999302625656128,0.9999302625656128,0.9999302625656128,0.9999302625656128,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,0,21087,25,1,32x32,3.867,3.867,-4.4,1.399,32,9.632401543058222e-09,4.373692839010346e-08,8.405154687807226e-07,0.00889429140370341,0.9951842427253723,0.9904090312753145,1.0574331077272794,1.0193727282641318,0.84375
high_frequency,FastNS Muon,fastns_muon,0,21087,25,2,32x32,3.867,3.867,-4.4,1.399,32,1.7310282096616447e-09,5.2802254302264376e-08,3.3935071996893384e-06,0.006010333914309743,0.9991256594657898,0.9982722535478774,1.0133309368497911,1.003461825420887,0.84375
high_frequency,FastNS Muon,fastns_muon,0,21087,25,3,32x32,3.867,3.867,-4.4,1.399,32,5.140013970006407e-10,4.201026229111449e-08,2.4681115746716387e-06,0.005739042907953264,0.9992855787277222,0.998603649335299,1.0111498688386416,1.002796900300083,0.84375
high_frequency,FastNS Muon,fastns_muon,0,21087,25,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999818205833435,0.9999818205833435,0.9999818205833435,0.9999818205833435,0.9999818205833435,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,0,21087,100,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999803900718689,0.9999803900718689,0.9999803900718689,0.9999803900718689,0.9999803900718689,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,0,21087,100,1,32x32,3.867,3.867,-4.4,1.399,32,2.5969681960447133e-09,2.7455273787779787e-08,1.5965658235472802e-06,0.001170103595359253,0.984104573726654,0.9684700490218435,1.1519712566019058,1.0650614829658749,0.875
high_frequency,FastNS Muon,fastns_muon,0,21087,100,2,32x32,3.867,3.867,-4.4,1.399,32,9.996285577074104e-09,6.898931061982694e-08,7.593025202368153e-06,0.0021216935827396838,0.9999539852142334,0.9999172630342459,1.0009114334613038,1.000165489556669,0.875
high_frequency,FastNS Muon,fastns_muon,0,21087,100,3,32x32,3.867,3.867,-4.4,1.399,32,5.923348922465266e-08,3.703400665244772e-07,2.4823641979310196e-05,0.0029188636457547572,0.9993744492530823,0.9987806047809651,1.0096969940206353,1.0024418801901294,0.84375
high_frequency,FastNS Muon,fastns_muon,0,21087,100,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999892711639404,0.9999892711639404,0.9999892711639404,0.9999892711639404,0.9999892711639404,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,0,21087,250,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999891519546509,0.9999891519546509,0.9999891519546509,0.9999891519546509,0.9999891519546509,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,0,21087,250,1,32x32,3.867,3.867,-4.4,1.399,32,1.1876001293487093e-09,1.4845669138452422e-08,2.0267781053462386e-07,0.002353342236892791,0.998521625995636,0.997047790148063,1.0206699892404878,1.0059222019620866,0.875
high_frequency,FastNS Muon,fastns_muon,0,21087,250,2,32x32,3.867,3.867,-4.4,1.399,32,2.042976010585562e-09,5.0636567294759514e-08,1.4576232274521317e-06,0.0005779315280960881,0.9991629123687744,0.9983310216387231,1.0125037765120184,1.003343575377996,0.90625
high_frequency,FastNS Muon,fastns_muon,0,21087,250,3,32x32,3.867,3.867,-4.4,1.399,32,2.6216220305741444e-09,5.058448024897189e-08,2.0764693431374326e-06,0.00021503108728211385,0.9999960660934448,0.9999970020609769,1.000042429733188,1.0000059958977694,0.9375
high_frequency,FastNS Muon,fastns_muon,0,21087,250,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999962449073792,0.9999962449073792,0.9999962449073792,0.9999962449073792,0.9999962449073792,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,0,21087,499,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999982118606567,0.9999982118606567,0.9999982118606567,0.9999982118606567,0.9999982118606567,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,0,21087,499,1,32x32,3.867,3.867,-4.4,1.399,32,2.7650226552822232e-09,1.0854254473002811e-08,2.209634644145808e-07,0.007339282205794022,0.9811552166938782,0.9626678067582495,1.176269139290352,1.0774886194777364,0.875
high_frequency,FastNS Muon,fastns_muon,0,21087,499,2,32x32,3.867,3.867,-4.4,1.399,32,2.3824400230409992e-09,3.437836895159307e-08,1.8053322037303587e-06,0.007283465168438862,0.9665578007698059,0.934239421557095,1.299112208282593,1.140937979167107,0.8125
high_frequency,FastNS Muon,fastns_muon,0,21087,499,3,32x32,3.867,3.867,-4.4,1.399,32,2.190472336849325e-08,1.0103450378551316e-07,5.287928388497676e-06,0.0009108115220442421,0.9996422529220581,0.9992969135374847,1.0058764656981287,1.0014071735790755,0.90625
high_frequency,FastNS Muon,fastns_muon,0,21087,499,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999909400939941,0.9999909400939941,0.9999909400939941,0.9999909400939941,0.9999909400939941,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,1,21088,0,0,32x1,3.867,3.867,-4.4,1.399,1,0.999979555606842,0.999979555606842,0.999979555606842,0.999979555606842,0.999979555606842,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,1,21088,0,1,32x32,3.867,3.867,-4.4,1.399,32,5.1684202057034057e-11,1.7142377073398053e-09,2.1594930288415526e-08,0.0002847387473366332,0.999826967716217,0.9996591942357297,1.003069297515697,1.0006818440475203,0.9375
high_frequency,FastNS Muon,fastns_muon,1,21088,0,2,32x32,3.867,3.867,-4.4,1.399,32,1.0952776186012869e-10,1.2055709874836395e-09,1.8455323047561478e-08,4.2156420681749385e-05,0.999971866607666,0.9999482598003453,1.000562793360781,1.0001034857564608,0.9375
high_frequency,FastNS Muon,fastns_muon,1,21088,0,3,32x32,3.867,3.867,-4.4,1.399,32,2.9004045692948566e-11,1.1307939584703774e-09,2.612704808058197e-08,1.851705538911123e-05,0.9999914169311523,0.9999859905943538,1.0001706251780518,1.0000280192039221,0.9375
high_frequency,FastNS Muon,fastns_muon,1,21088,0,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999988675117493,0.9999988675117493,0.9999988675117493,0.9999988675117493,0.9999988675117493,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,1,21088,25,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999784231185913,0.9999784231185913,0.9999784231185913,0.9999784231185913,0.9999784231185913,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,1,21088,25,1,32x32,3.867,3.867,-4.4,1.399,32,2.7912332445367838e-09,9.61488053619064e-09,1.435626870716078e-07,0.0012184560473542686,0.9975065588951111,0.9950251917011133,1.0319617569437047,1.0099992774979916,0.875
high_frequency,FastNS Muon,fastns_muon,1,21088,25,2,32x32,3.867,3.867,-4.4,1.399,32,4.68262539854436e-09,1.3724056202590874e-08,8.576396055559599e-07,0.0013906985637731862,0.9997662901878357,0.9995385164418048,1.0040604750835163,1.0009233998602203,0.875
high_frequency,FastNS Muon,fastns_muon,1,21088,25,3,32x32,3.867,3.867,-4.4,1.399,32,1.3240744611842103e-10,1.4276646709276975e-08,3.504968901779648e-07,0.0011695647175656648,0.9999474883079529,0.9998997204183442,1.0010470203284205,1.0002005801654188,0.875
high_frequency,FastNS Muon,fastns_muon,1,21088,25,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999985694885254,0.9999985694885254,0.9999985694885254,0.9999985694885254,0.9999985694885254,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,1,21088,100,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999586939811707,0.9999586939811707,0.9999586939811707,0.9999586939811707,0.9999586939811707,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,1,21088,100,1,32x32,3.867,3.867,-4.4,1.399,32,2.0090979546694143e-08,1.5314088273044035e-07,5.388931640482042e-06,0.007969289063476043,0.9345224499702454,0.873347284603186,1.4650545717739905,1.2841666829219518,0.84375
high_frequency,FastNS Muon,fastns_muon,1,21088,100,2,32x32,3.867,3.867,-4.4,1.399,32,8.252687422327654e-08,8.067483179274859e-07,4.4255630200495943e-05,0.009679643018171204,0.9817302227020264,0.9638256318120287,1.1786782356373595,1.075129350825902,0.78125
high_frequency,FastNS Muon,fastns_muon,1,21088,100,3,32x32,3.867,3.867,-4.4,1.399,32,6.93250186145633e-08,4.216530413714281e-07,2.7630230761133134e-05,0.004501548991538589,0.9997419118881226,0.999506854394457,1.0047056527310145,1.0009869008208145,0.78125
high_frequency,FastNS Muon,fastns_muon,1,21088,100,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999805092811584,0.9999805092811584,0.9999805092811584,0.9999805092811584,0.9999805092811584,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,1,21088,250,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999973177909851,0.9999973177909851,0.9999973177909851,0.9999973177909851,0.9999973177909851,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,1,21088,250,1,32x32,3.867,3.867,-4.4,1.399,32,4.6093609484820774e-10,1.03745667168198e-08,1.7084236958453403e-07,0.0014343674996780498,0.8659574389457703,0.7498837703279901,1.7562624887807603,1.6003984305851044,0.875
high_frequency,FastNS Muon,fastns_muon,1,21088,250,2,32x32,3.867,3.867,-4.4,1.399,32,4.061995628745763e-09,6.289119767188822e-08,1.5770410755067132e-06,0.0021739593008533167,0.9757709503173828,0.952132356129239,1.2234548557012137,1.1005565521320562,0.875
high_frequency,FastNS Muon,fastns_muon,1,21088,250,3,32x32,3.867,3.867,-4.4,1.399,32,3.8085043452262823e-10,3.0070733636478056e-08,1.2676376286435698e-06,0.00015510923112742615,0.9999985694885254,0.999998857483122,1.000017368189721,1.0000022850366765,0.96875
high_frequency,FastNS Muon,fastns_muon,1,21088,250,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999961256980896,0.9999961256980896,0.9999961256980896,0.9999961256980896,0.9999961256980896,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,1,21088,499,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999947547912598,0.9999947547912598,0.9999947547912598,0.9999947547912598,0.9999947547912598,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,1,21088,499,1,32x32,3.867,3.867,-4.4,1.399,32,1.7098658045000548e-09,1.2686189965194216e-08,4.0475197238265537e-07,0.013330771683831729,0.9356490969657898,0.8754442820258334,1.4882923841016582,1.280852907633539,0.875
high_frequency,FastNS Muon,fastns_muon,1,21088,499,2,32x32,3.867,3.867,-4.4,1.399,32,4.134201037064855e-10,3.341874883489027e-08,3.5663588278112e-06,0.009769637137651463,0.9744625091552734,0.9495837801871679,1.247265828540389,1.1066473863192494,0.84375
high_frequency,FastNS Muon,fastns_muon,1,21088,499,3,32x32,3.867,3.867,-4.4,1.399,32,4.320724222850458e-09,5.03220721981279e-08,2.878718532883795e-06,0.001581170901772569,0.988101065158844,0.9763508757491955,1.120057395129101,1.0484289870845096,0.875
high_frequency,FastNS Muon,fastns_muon,1,21088,499,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999958276748657,0.9999958276748657,0.9999958276748657,0.9999958276748657,0.9999958276748657,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,2,21089,0,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999802708625793,0.9999802708625793,0.9999802708625793,0.9999802708625793,0.9999802708625793,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,2,21089,0,1,32x32,3.867,3.867,-4.4,1.399,32,3.166690520917115e-11,9.574507575660363e-10,2.239277474558321e-08,0.0001092497066565559,0.9999116659164429,0.9998269002057043,1.001762407585297,1.0003462693668042,0.90625
high_frequency,FastNS Muon,fastns_muon,2,21089,0,2,32x32,3.867,3.867,-4.4,1.399,32,2.6636112759881314e-10,1.4687984828398727e-09,2.6362866556439712e-08,5.3042231002109596e-05,0.9999814629554749,0.9999670164512262,1.000382871444723,1.0000659694385725,0.90625
high_frequency,FastNS Muon,fastns_muon,2,21089,0,3,32x32,3.867,3.867,-4.4,1.399,32,1.723609449610919e-11,2.638189444681416e-09,2.8630075199487237e-08,1.5068204342583194e-05,0.9999920129776001,0.9999881797052342,1.000148945175295,1.0000236408871932,0.9375
high_frequency,FastNS Muon,fastns_muon,2,21089,0,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999982714653015,0.9999982714653015,0.9999982714653015,0.9999982714653015,0.9999982714653015,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,2,21089,25,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999464154243469,0.9999464154243469,0.9999464154243469,0.9999464154243469,0.9999464154243469,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,2,21089,25,1,32x32,3.867,3.867,-4.4,1.399,32,7.924437772643955e-10,2.055171020032276e-08,1.1678293958539143e-06,0.006478515715571134,0.9906088709831238,0.9813234815876064,1.1011598368701336,1.038081339848646,0.875
high_frequency,FastNS Muon,fastns_muon,2,21089,25,2,32x32,3.867,3.867,-4.4,1.399,32,9.140838308496768e-09,3.8298433935324286e-08,3.151478153995413e-06,0.009656211594119685,0.9978824257850647,0.9957870157781826,1.0294910029314384,1.0084652681239938,0.84375
high_frequency,FastNS Muon,fastns_muon,2,21089,25,3,32x32,3.867,3.867,-4.4,1.399,32,4.3339039024203885e-09,3.440905160800867e-08,2.1814813067067007e-06,0.006892421073280284,0.9988945126533508,0.9978073749268741,1.0165440346196524,1.0043956417497875,0.84375
high_frequency,FastNS Muon,fastns_muon,2,21089,25,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999926686286926,0.9999926686286926,0.9999926686286926,0.9999926686286926,0.9999926686286926,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,2,21089,100,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999832510948181,0.9999832510948181,0.9999832510948181,0.9999832510948181,0.9999832510948181,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,2,21089,100,1,32x32,3.867,3.867,-4.4,1.399,32,3.903810052996448e-10,2.8082026837239484e-08,1.63912983452974e-06,0.0011191936879185983,0.9815281629562378,0.9634031171086879,1.1732868901909967,1.0759100206297896,0.875
high_frequency,FastNS Muon,fastns_muon,2,21089,100,2,32x32,3.867,3.867,-4.4,1.399,32,8.29108426358971e-09,1.6496252044362337e-07,7.886387948019546e-06,0.0008045553870033478,0.9891968369483948,0.9785172113405659,1.110093000688268,1.0438927329286283,0.90625
high_frequency,FastNS Muon,fastns_muon,2,21089,100,3,32x32,3.867,3.867,-4.4,1.399,32,1.1681287048759259e-08,7.630517018242244e-08,4.625010433301213e-06,0.0004047123045893387,0.9952312111854553,0.9904897031179979,1.0552229282303316,1.0192014751511103,0.9375
high_frequency,FastNS Muon,fastns_muon,2,21089,100,4,1x32,3.867,3.867,-4.4,1.399,1,0.9999978542327881,0.9999978542327881,0.9999978542327881,0.9999978542327881,0.9999978542327881,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,2,21089,250,0,32x1,3.867,3.867,-4.4,1.399,1,0.9999951720237732,0.9999951720237732,0.9999951720237732,0.9999951720237732,0.9999951720237732,1.0,1.0,1.0,0.0
high_frequency,FastNS Muon,fastns_muon,2,21089,250,1,32x32,3.867,3.867,-4.4,1.399,32,1.3287826394758895e-09,9.20743463694862e-09,2.530230389652388e-07,0.0013772186444839492,0.869367241859436,0.7558026518571984,1.7501676496495535,1.585771193986137,0.875
